날짜,출처,제목,본문 요약 ,URL
2019.05.28.,헤드라인제주,제주포럼서 '남북교류의 새로운 패러다임과 민관협력' 논한다,"제주특별자치도와 남북교류협력지원협회는 오는 31일 제14회 평화와 번영을 위한 제주포럼에서'남북교류의... 사회적 갈등 완화, 시민참여형 교류협력 추진체계 구축 등을 강조할 예정이다. 미무라미쯔히로...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363805
2019.05.28.,아주경제,평행선 달리는 한일어업협정…손도 못 댄 대체어장 개발,"제주도 어선주협의회는 지난 8일 오전 제주도의회 도민의 방에서 기자회견을 열고 정부에 한·일 어업협정... 특히 지난해부터 초계기 갈등, 강제징용 배상 판결 등에 이어 최근 세계무역기구(WTO)가 후쿠시마 수산물 수입...",http://www.ajunews.com/view/20190528141649024
2019.05.28.,서울신문언론사,정우성 “우리도 한때 난민…받았던 도움 돌려줄 때”,2014년부터 유엔난민기구 홍보대사 활동을 하며 난민 문제에 관심을 기울여 온 정우성씨는 지난해 제주도에서... 민족들과 갈등이 깊어졌다. 미얀마의 현 체제 하에서 주류에서 밀려난 로힝야족은 폭력 사태가 벌어진 뒤...,https://www.seoul.co.kr/news/newsView.php?id=20190528500105&wlog_tag3=naver
2019.05.28.,아시아투데이,제주포럼에서 평화 박물관 역할 논의,네트워크 구축 실행 방안 및 양해각서 체결 행사를 가질 예정이다.도 관계자는 “평화 도시 간의 교류 협력으로 국가 갈등을 치유한 사례를 공유하고 세계평화의 섬 제주의 역할을 알리기 위해 주력하겠다”고 말했다. 양준호,http://www.asiatoday.co.kr/view.php?key=20190528010017192
2019.05.28.,한라일보,"보전지역조례 보류… ""도의회 권한·책무 져버려""","이들은 ""개정 조례안이 제주도의회 본회의에 상정되지 못한 것에 대해 김태석 의장은 '의회 내부의 갈등을 우려해 내린 결정'이라고 했지만, 도의회 본연의 권한과 책무를 져버렸다는 비판에선 자유로울 수 없다""고...",http://www.ihalla.com/read.php3?aid=1559028925631063044
2019.05.28.,헤드라인제주,"""보전지역조례는 도민 자기결정권 강화 취지...조속 개정해야""","관련해, 제주환경운동연합은 28일 논평을 내고 ""도민기본권을 수호하는 것은 도의회의 기본 책무""라며 조속한 조례 개정을 촉구했다. 이 단체는 ""의회 내부의 갈등을 우려해서 내린 결정이라고 하지만 도의회 본연의 권한과...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363837
2019.05.28.,제주의소리,"제주환경운동연합 ""보전지역관리조례, 도민기본권 찾자는 것""","제주환경운동연합이 28일 논평을 내고 지난 5월22일 제주도의회 임시회 2차 본회의에 '제주도 보전지역 관리... 환경운동연합은 ""김태석 의장이 의회 내부의 갈등을 우려해서 내린 결정이라고 하지만 도의회 본연의 권한과...",http://www.jejusori.net/news/articleView.html?idxno=303270
2019.05.28.,화이트페이퍼,"제주특별자치도, 「혜민스님 초청 도민 행복소통 특강 '성황'」","원지사는 제2공항, 관광지 개발 등을 둘러싼 제주의 갈등이 서로 다른 것을 배척하지 않는 관용의 평화, 자연과 인간이 공존하는 생태로의 평화로 어우러지기를 바라는 마음을 스님과 함께 나누었다. 강연에 참석했던 한...",http://www.whitepaper.co.kr/news/articleView.html?idxno=159634
2019.05.28.,한겨레,에어프레미아 항공 전문가 영입…난국 타개할까,둘러싸고 갈등을 겪는 등 내홍에 휩싸인 바 있다. 지난달 에어프레미아 이사회는 변호사 출신 투자전문가 심주엽 이사를 대표이사로 신규선임하면서 당시 김종철 대표이사 해임안 상정을 고려하기도 했다. 제주항공 사장...,http://www.hani.co.kr/arti/economy/marketing/895692.html
2019.05.28.,한라일보,제주포럼서 민·관 남북교류 협력 방안 모색,제주특별자치도 서울본부와 남북교류협력지원협회는 31일 제14회 평화와 번영을 위한 제주포럼에서... 이승환 남북교류협력지원협회장은 발표를 통해 남북교류협력 추진 기조 재설정과 교류협력을 통한 사회적 갈등...,http://www.ihalla.com/read.php3?aid=1559036111631093073
2019.05.28.,한라일보,'평화와 번영' 2019제주포럼 29일 개막,최근 갈등이 깊어진 미중 관계가 한반도에 미칠 영향과 중국의 부상이 세계 안보와 경제에 끼치는 영향에 대해 전망해 본다. 오전 10시 20분에 열리는 개회식에는 조직위원장인 원희룡 제주특별자치도지사의...,http://www.ihalla.com/read.php3?aid=1559036156631094073
2019.05.28.,한라일보,제주도의회 산적한 현안에 원 구성 논의까지,제2공항을 둘러싼 갈등과 행정시장 직선제 추진 등 현안이 산적한 제주도의회 내부에서 다음 원 구성을 위한 물밑 작업이 진행되고 있다. 고(故) 허창옥 부의장의 뒤를 이을 부의장과 2기 예산결산특별위원장...,http://www.ihalla.com/read.php3?aid=1559033858631100073
2019.05.28.,교통신문,"[칼럼]버스준공영제, 무엇이 문제인가","버스 준공영제는 2004년 서울을 시작으로 부산, 대구, 인천, 광주 등 광역시를 비롯하여 최근엔 제주도가... 당국의 부실한 관리감독 체계로 인한 투명성과 비효율성의 문제, 적정비용을 둘러싼 업체와의 지속적인 갈등...",http://www.gyotongn.com/news/articleView.html?idxno=230055
2019.05.28.,서울신문,3기 신도시 조성 때맞춰… 이전설 타오르는 과천경마장,부산 강서구 범박동 낙동강변 하류와 제주 애월읍 경마장 주변은 대부분 임야와 논밭으로 주거지역과 멀리... 마사회와 갈등을 빚었다. 소금 때문에 화훼단지 나무와 꽃이 말라 죽는다며 중앙환경분쟁조정위원회에...,https://www.seoul.co.kr/news/newsView.php?id=20190529014011&wlog_tag3=naver
2019.05.28.,스타트업투데이,"[종합] 제주특별자치도, 혜민스님 초청 도민 행복소통 특강 '성황'","원지사는 제2공항, 관광지 개발 등을 둘러싼 제주의 갈등이 서로 다른 것을 배척하지 않는 관용의 평화, 자연과 인간이 공존하는 생태로의 평화로 어우러지기를 바라는 마음을 스님과 함께 나누었다. 강연에 참석했던 한...",http://www.startup4.co.kr/news/articleView.html?idxno=17720
2019.05.28.,뉴스제주,"제주도 고교생들의 한숨···이석문 교육감, 귀 '쫑긋'",이석문 제주도교육감이 도내 고등학교 학생들과 만남의 시간을 가졌다. 행복한 학교문화를 만들기 위해... 형식적인 성교육은 최근 우리나라의 성별 갈등으로 치닫는 원인이 되고 있다고 학생들은 생각하고 있다. 올바른...,http://www.newsjeju.net/news/articleView.html?idxno=329321
2019.05.28.,비즈니스포스트,"원희룡 제주 제2공항 공론화 요구에 침묵, 주민갈등은 더욱 심해져",제주 제2공항 건설을 둘러싼 찬반 갈등은 제주도의회에도 영향을 미쳤다. 제주도의회는 22일 김석태 의장의 직권으로 '제주도 보전지역 관리 조례개정안' 상정을 보류했다. 개정조례안은 조례로 결정하는 공공시설...,http://www.businesspost.co.kr/BP?command=article_view&num=129200
2019.05.28.,광명지역신문,(제주특별자치도) 제주포럼서 민관 남북교류 협력 방안 모색,"제주특별자치도 서울본부(본부장 박시영)와 남북교류협력지원협회는 오는 31일 제14회 평화와 번영을 위한... 사회적 갈등 완화, 시민참여형 교류협력 추진체계 구축 등을 강조할 예정이다. 미무라미쯔히로...",http://www.joygm.com/news/articleView.html?idxno=38179
2019.05.28.,전북일보,박지은 개인전 '옻칠화 - 텅에'전,"뜻하는 제주도 방언이다. 전시에서 선보이는 작품 이름도 모두 '텅에'. 어머니의 품을 떠올리게 하거나... 곳에서의 갈등 등, 복잡 미묘한 심경을 의인화했다""고 했다. 박 작가는 80여 차례의 아트페어, 200여 차례의 기획...",http://www.jjan.kr/news/articleView.html?idxno=2046588&sc_section_code=S1N4&sc_sub_section_code=S2N31
2019.05.28.,JIBS,"""제2공항 찬성 의견 알려야..도민이 판단""","(리포트) JIBS 창사 17주년 특집 '밥상토크, 제주를 말하다'에 출연한 원희룡 지사는 제2공항 등 지역 현안에 대한 자신의 솔직한 입장을 밝혔습니다. 우선 제2공항 갈등이 첨예한 상황에서 유튜브 등을 통해 찬성 입장만을...",http://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2019052823520528292?feed=na
2019.05.28.,제주매일,"제주포럼, 민·관 남북교류 협력 방안 모색","제주특별자치도 서울본부와 남북교류협력지원협회는 오는 31일 제14회 평화와 번영을 위한 제주포럼에서... 사회적 갈등 완화, 시민참여형 교류협력 추진체계 구축 등을 강조할 예정이다. 미무라미쯔히로...",http://www.jejumaeil.net/news/articleView.html?idxno=202203
2019.05.29.,정책브리핑,공정성 결여한 일방적 해군기지 유치 결정,시 갈등을 조정하고 중재하는 법적·제도적 장치를 마련할 것. 제주도는 해군기지를 강정으로 선정하는 과정에서 불공정하게 개입하고 강정마을 주민들의 의사를 충분히 모으지 않고 무리하게 추진한 사실 등을 사과할...,http://www.korea.kr/news/pressReleaseView.do?newsId=156333890&call_from=naver_news
2019.05.29.,한라일보,"국회 파행 속 열린 법안소위, 4.3특별법 개정안 상정 안돼",여야 갈등으로 국회 파행이 지속되는 상황에서 행정안전위원회 법안심사소위원회의가 가까스로 열렸지만... 어렵사리 회의 안건에 대한 논의가 진행됐지만 제주 4.3 특별법 개정안은 안건에 포함되지 못했다. 이날...,http://www.ihalla.com/read.php3?aid=1559056020631138073
2019.05.29.,경남일보,[기고]사회혁신 공공갈등의 민주적 관리 방안,"사드 배치나 제주 해군기지 사례에서 보듯, 정부의 정책 결정 이후에 시도되는 갈등의 조정·협의나 주민을 최종 통보의 대상으로 여기는 관료적 행정 관행은 공공정책의 실패와 정부에 대한 불신을 증폭시키는 근본적...",http://www.gnnews.co.kr/news/articleView.html?idxno=412378
2019.05.29.,이뉴스투데이,"[이뉴스초대석] 이명수 국회 보건복지위원장 “보건의료, 4차 산업혁명 시대 이끌 핵심 미래산업”","의사결정 결과가 왜곡되고, 관련 당사자 간 갈등이 지속적으로 악화되고 있지 않나. 적정부담과 적정 보상을... 국내 첫 영리병원으로 제주도에 들어설 예정이던 녹지국제병원 개설 허가가 취소됐다. 현실적으로 영리병원을...",http://www.enewstoday.co.kr/news/articleView.html?idxno=1305846
2019.05.29.,연합뉴스,[전국 주요 신문 톱뉴스](29일 조간),"신청사 갈등에 건립 '삐걱' ▲ 대구신문 = 시내버스 노선입찰제 도입될까 ▲ 대구일보 = 담배피는 청소년... 억제 '헛구호' ▲ 제주매일 = ACS 제주국제학교 설립 ""승인 못해"" ▲ 제주신문 = 공원 조성 지방채 이자 최대 70% 지원...",http://yna.kr/AKR20190529019400011?did=1195m
2019.05.29.,중부일보,2019년 5월 29일(수) 전국 주요 신문 톱뉴스,"신청사 갈등에 건립 '삐걱' ▲ 대구신문 = 시내버스 노선입찰제 도입될까 ▲ 대구일보 = 담배피는 청소년... 억제 '헛구호' ▲ 제주매일 = ACS 제주국제학교 설립 ""승인 못해"" ▲ 제주신문 = 공원 조성 지방채 이자 최대 70% 지원...",http://www.joongboo.com/news/articleView.html?idxno=1355720
2019.05.29.,일요시사,[이슈&인물] '정부와 대립각' 이재웅 쏘카 대표,"택시업계와 '타다'의 갈등이 금융당국 수장과 혁신기업 대표 간의 충돌로 이어지고 있다. 이재웅 쏘카·타다... 그는 ""주무부처 장관도 아닌데 제 주장을 관심 있게 잘 읽어봐 주셔서 고맙다""라며 ""혁신에 승자와 패자는...",http://www.ilyosisa.co.kr/news/articleView.html?idxno=205933
2019.05.29.,게임톡,"[칼럼] WHO 질병코드 ""게임중독? 정말 문제인가?""",하는 부모들의 막연한 기대와 보상 심리 때문에 오늘도 이 땅의 아이들은 게임을 두고 부모와의 갈등이 진행... 김대홍은 직장인 개발자 생활 12년을 정리하고 현재 제주도에 거주하고 있다. 게임톡의 인기 시리즈 칼럼...,http://www.gametoc.co.kr/news/articleView.html?idxno=51734
2019.05.29.,제주의소리,제주의 신개발주의와 지방자치의 위기,"그리고 제주도의 수장이 바뀌어도 제주도정의 신개발주의는 그대로였다. 지난 2000년 개발사업 시행승인을 받았던 송악산 유원지 개발사업은 사업자 내부갈등으로 중단되기는 했지만 송악산 분화구 내에 호텔, 콘도...",http://www.jejusori.net/news/articleView.html?idxno=303287
2019.05.29.,제주의소리,"'갑질 폭행 논란' 제주대병원 A교수, 결국 검찰 송치","노조는 이를 바탕으로 같은해 12월 경찰에 A교수를 고발했고, A교수는 자신의 의혹을 폭로한 병원 직원들을 의료법 위반 등의 혐의로 맞고소하면서 갈등이 확산되기도 했다. 제주대 측은 자체 징계위원회를 통해 A교수에...",http://www.jejusori.net/news/articleView.html?idxno=303288
2019.05.29.,한라일보,"""인구 순유입 감소 제주경제 위협""",2017년 사드갈등 이후 관광 및 건설업을 중심으로 제주지역 경기가 둔화한데다 정주여건도 악화하면서 인구 순유입이 감소로 전환됐다. 최근 인구 순유입 감소의 주요 원인으로 관광·건설 등 주력산업 부진으로...,http://www.ihalla.com/read.php3?aid=1559097111631160010
2019.05.29.,노컷뉴스,"""제주 인구유입 감소 생산가능인구 유입정책 필요""","2017년 사드갈등 이후 관광과 건설업을 중심으로 제주지역 경기가 둔화된 데다 정주여건도 악화되면서 인구 순유입이 감소세로 전환됐다. 제주로의 이주 사유는 직업이 가장 높은 비중을 차지하고 있고, 가족과 자연환경...",https://www.nocutnews.co.kr/news/5158590
2019.05.29.,MBC,"경찰청 진상조사위, ""제주 해군기지 유치 과정에서 주민들 인권침해""",향후 공공사업을 추진 과정에서 제주강정마을과 같은 일이 재발하지 않도록 갈등을 조정하고 중재하는 법적·제도적 장치 마련도 요구했습니다. 제주 서귀포시 강정마을 주민들은 지난 2007년 결정된 해군 기지 건설에...,http://imnews.imbc.com/news/2019/society/article/5335131_24698.html
2019.05.29.,제주의소리,"대규모개발 하와이가 주는 교훈은? ""주민협의만 평균 3.5년""","특히 물정책 총괄기능은 '수자원관리위원회가 합의제 기구'(7명)로 운영되고 있으며, 다양한 이해갈등으로부터 중립적이고 독립적인 활동을 보장받고 있다는 것이 특징이다. 고기원 박사는 ""제주의 경우 각종 개발사업...",http://www.jejusori.net/news/articleView.html?idxno=303302
2019.05.29.,머니투데이,"""제주 강정마을 주민 경찰이 폭행…정부가 사과하라""","조사위는 조사결과를 토대로 정부와 제주도에 주민 의사를 무시하고 물리력을 동원해 강행한 점을 사과하라고 권고했다. 부당한 국가기관 행위에 대한 진상규명, 공공사업 추진 시 갈등 중재를 위한 법적·제도적 장치...",http://news.mt.co.kr/mtview.php?no=2019052911405636235
2019.05.29.,연합뉴스,"경찰청 진상조사위 ""제주해군기지 건설, 국가기관 불법 총동원""","권고 제주 강정마을 해군기지 유치·건설 과정에 해군과 경찰, 국가정보원 등 국가기관이 부당하게 개입한... 해군기지를 둘러싼 갈등은 2007년 4월 26일 당시 강정마을 회장이 마을 주민 1천900여명 중 불과 87명만 참여한...",http://yna.kr/AKR20190529080400004?did=1195m
2019.05.29.,뉴시스언론사,"""강정마을 사태때 靑서 댓글공작""…경찰 조사위 결론","필요하다""며 ""정부와 제주도는 해군기지 건설 찬반으로 인해 생긴 주민 갈등을 해소하고 마을공동체가 복원될 수 있도록 노력해야 한다""고 제언했다. 조사위는 이 같은 내용을 토대로 경찰에 ▲인권침해행위에 대한 의견...",http://www.newsis.com/view/?id=NISX20190529_0000664761&cID=10201&pID=10200
2019.05.29.,아시아경제,'제주 강정 해군기지' 정부·해군 일방적 사업 추진…경찰은 '방패막이',유남영 진상조사위 위원장은 “경찰은 제주도와 정부가 일방적으로 정한 사업 수행을 위한 방패 역할에 충실한 셈”이라며 “주민 의사를 무시한 상태에서 반대 주민들과의 갈등을 경찰력과 사법쟁송 수단으로 해결하려...,https://view.asiae.co.kr/news/view.htm?idxno=2019052911391276706
2019.05.29.,뉴스1,"진상조사위 ""경찰, '해군기지 반대' 강정주민 막는 방패 역할""","진상조사위 관계자는 ""이번 강정마을 사건은 정부와 제주도가 주민의 의사를 무시하고 사업을 일방적으로 결정한 다음, 반대주민들과의 갈등을 경찰력 및 사법쟁송수단을 통해 해소한 사건""이라며 ""경찰이...",http://news1.kr/articles/?3633118
2019.05.29.,KBS,"“경찰, 제주 해군기지 강행 위한 ‘방패’…불법 방조, 과잉 진압”","때 갈등을 종정하고 중재하는 법적, 제도적 장치를 마련하라고 촉구했습니다. 제주도에 대해서도 해군기지 선정과정에 불공정하게 개입하고 주민 의사를 충분히 모으지 않고 무리하게 추진한 데 대해 사과할 것을...",http://news.kbs.co.kr/news/view.do?ncd=4210997&ref=A
2019.05.29.,헤럴드경제,"진상조사위 “강정마을 해군기지, 갈등관리 가장 나쁜 사례”…주민 고의로 때리고, 미사 방해하고",진상조사위원회는 29일 경찰청에서 기자간담회를 열고 이같은 조사결과를 언급하면서 “제주강정해군기지 건설사건은 정부가 국책사업 갈등 관리하는데 있어 가장 나쁜 사례”라고 밝혔다. 또 “정부와 제주도가...,http://news.heraldcorp.com/view.php?ud=20190529000433
2019.05.29.,경향신문,"해군, 경찰, 국정원, 기무사…강정마을 해군기지 강행 위해 불법행위 ‘총동원’",강정마을에 해군기지가 유치되는 과정부터 주민들의 여론은 철저히 배제돼 10여년에 걸친 갈등의 불씨가 됐다. 진상조사위에 따르면 제주도에서 실시한 후보지 선정 여론조사는 당사자인 강정마을의 여론이 배제된 채...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201905291218001&code=940100
2019.05.29.,제주일보,"경찰 진상조사위, ""제주해군기지 인권침해, 절차적 문제""","이처럼 제주해군기지 갈등으로 2007~2017년 주민과 활동가 등 사법처리는 913명, 기소 송치 881명(구속 24명, 불구속 857명), 불기소 송치 32명에 이른다. 주민들의 건강도 악화돼 외상수 스트레스, 우울증상, 자살경향성, 심리적...",http://www.jejuilbo.net/news/articleView.html?idxno=121930
2019.05.29.,제주의소리,국정원 제주해군기지 사사건건 개입 '경찰은 여론 조작',"2008년 9월17일 오전 7시 제주시 탑동의 한 식당에 국가정보원과 경찰, 해군 관계자들이 줄줄이 들어섰다.... 향후 군사기지와 공항 항만 등 공공사업 추진시 갈등을 조정하고 중재하는 법적·제도적 장치 마련도 함께...",http://www.jejusori.net/news/articleView.html?idxno=303304
2019.05.29.,뉴스1,"진상조사위 ""경찰, '해군기지 반대' 강정주민 막는 방패 역할""(종합)","진상조사위 관계자는 ""이번 강정마을 사건은 정부와 제주도가 주민의 의사를 무시하고 사업을 일방적으로 결정한 다음, 반대주민들과의 갈등을 경찰력 및 사법쟁송수단을 통해 해소한 사건""이라며 ""경찰이...",http://news1.kr/articles/?3633134
2019.05.29.,제주신보,"""제주해군기지 건설, 국가기관 불법 총동원""",경찰과 마찰 빚는 해군관함식 반대 시위대 제주 강정마을 해군기지 유치·건설 과정에 해군과 경찰... 해군기지를 둘러싼 갈등은 2007년 4월 26일 당시 강정마을 회장이 마을 주민 1천900여명 중 불과 87명만 참여한...,http://www.jejunews.com/news/articleView.html?idxno=2138954
2019.05.29.,헤드라인제주,"[전문] 경찰청 인권침해진상조사위, 제주해군기지 건설 관련 결정문",시 갈등을 조정하고 중재하는 법적제도적 장치를 마련할 것. 나. 제주도는 해군기지를 강정으로 선정하는 과정에서 불공정하게 개입하고 강정마을 주민들의 의사를 충분히 모으지 않고 무리하게 추진한 사실 등을 사과할...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363921
2019.05.29.,헤드라인제주,"축평원 제주, 한우협회와 '아름다운 농촌 만들기' 캠페인",전국한우협회 제주도지회(회장 안석찬) 회원들과 함께 진행된 가운데 농촌환경 개선을 위해 축사주변 나무심기 및 환경정화 활동 등을 펼쳤다. 특히 축사주변 악취 문제가 지역사회 갈등요인으로 이슈화되고 있는 시점에서...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363922
2019.05.29.,SBS,"경찰청 진상조사위 ""제주 해군기지 건설, 국가기관 불법 총동원""","제주 강정마을 해군기지 유치·건설 과정에 해군과 경찰, 국가정보원 등 국가기관이 부당하게 개입한 사실이... 해군기지를 둘러싼 갈등은 2007년 4월 26일 당시 강정마을 회장이 마을 주민 1천900여명 중 불과 87명만 참여한...",https://news.sbs.co.kr/news/endPage.do?news_id=N1005286955&plink=ORI&cooper=NAVER
2019.05.29.,세계일보,"경찰청 진상조사위 ""제주해군기지 건설, 국가기관 불법 동원“","필요하다""며 ""정부와 제주도는 해군기지 건설 찬반으로 인해 생긴 주민 갈등을 해소하고 마을공동체가 복원될 수 있도록 노력해야 한다""고 제언했다. 조사위는 이 같은 내용을 토대로 경찰에 ▲인권침해행위에 대한 의견...",http://www.segye.com/content/html/2019/05/29/20190529507566.html?OutUrl=naver
2019.05.29.,연합뉴스,"""제주해군기지 국가 차원 진상조사 전면 실시해야""","잘못된 제주해군기지 추진 과정에 대해 사과하고, 국가 차원의 진상조사를 실시하라""고 촉구했다. 주민회는... 또한 여러 국가기관의 부당한 행위에 대한 진상 규명, 공공사업 추진 시 갈등을 조정하고 중재하는 법적...",http://yna.kr/AKR20190529105500056?did=1195m
2019.05.29.,헤드라인제주,강정 해군기지 유치 '여론조작' 사실로...해군이 직접 개입,"시 갈등을 조정하고 중재하는 법적제도적 장치를 마련하라""고 촉구했다. 이어 제주도에 대해서는, ""해군기지를 강정으로 선정하는 과정에서 불공정하게 개입하고 강정마을 주민들의 의사를 충분히 모으지 않고 무리하게...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363927
2019.05.29.,노컷뉴스,"""제주 강정마을 주민 때리고 물에 빠뜨리고…警·軍 공동체 파괴시켜""","제주 강정마을 해군기지 건설은 주민들의 의사를 사실상 배제한 채 부당하게 강행됐으며, 이 과정에서... 시 갈등을 조정하고 중재하는 제도적 장치를 마련하라고 권고했다. 또한 경찰청장에 대해서는 인권침해 행위에...",https://www.nocutnews.co.kr/news/5158661
2019.05.29.,글로벌경제,"경찰청 진상조사위, ""제주 강정마을 주민에 심각한 인권침해 있었다""","필요하다""며 ""정부와 제주도는 해군기지 건설 찬반으로 인해 생긴 주민 갈등을 해소하고 마을공동체가 복원될 수 있도록 노력해야 한다""고 제언했다. 조사위는 이 같은 내용을 토대로 경찰에 ▲인권침해행위에 대한 의견...",http://www.getnews.co.kr/view.php?ud=201905291431508954fab1982f6a_16
2019.05.29.,문화일보,철책 통문 열고 화살머리 고지로… ‘진짜 DMZ’를 밟다,"화천에서 DMZ 평화의 길 말고 다른 곳들을 덧붙인 건 전쟁의 상흔과 갈등과 대립, 그리고 평화에 대한 기대를... 마침 이날 제주 노인대학의 할아버지·할머니들이 단체관광으로 전적지를 찾았다. 전사자 명단이 빽빽하게...",http://www.munhwa.com/news/view.html?no=2019052901033012048001
2019.05.29.,경향신문,"제주에는 누가 왜 이주했을까…‘직업, 가족, 자연환경 때문에’ 30·40·20대 순","이유는 주택 및 토지가격 상승(33.5%), 거주환경 훼손(30.4%), 제주공동체문화의 변질 및 주민간 갈등유발(20.5%) 때문이다. 국제학교와 혁신도시, 해군기지와 같은 정부 정책사업에 따른 이주도 인구 순유입에 크게...",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201905291500001&code=620117
2019.05.29.,뉴스제주,"알맹이 없는 제2공항 검토위, '논란' 시작 용역진 불참","해당 용역은 제주 제2공항 갈등의 시작을 제공했다. 때문에 당시 용역진이 참석해 논란에 대한 해명이나 답변에 나서야 하는데도, 개인적 사유로 인한 불참을 선언했다. 최근 화두로 떠오른 ADPi 연구결과도 여전히...",http://www.newsjeju.net/news/articleView.html?idxno=329370
2019.05.29.,민중의소리,"‘투표함 탈취 방기, 반대 주민 폭행’..경찰, 제주해군기지 건설 과정서 인권침해","시 갈등 조정을 위한 법적·제도적 장치 마련을 촉구했다.제주도에는 △ 해군기지 선정 과정에서 불공정하게 개입하고, 강정마을 주민들의 의사를 충분히 모으지 않은 채 추진한 사실에 대해 사과 할 것 등을 촉구했다....",http://www.vop.co.kr/A00001410321.html
2019.05.29.,미디어제주,"""제주해군기지, 해군·경찰·국정원·기무사 등 권력기관 총동원""","지난 2007년 서귀포시 강정마을에 제주해군기지 유치가 결정되는 과정에서 주민들의 투표함 탈취 사건에... 추진시 갈등을 조정하고 중재하는 법적, 제도적 장치를 마련할 것 등을 요구했다. 경찰에 대해서도 집회 현장에서...",http://www.mediajeju.com/news/articleView.html?idxno=316617
2019.05.29.,중앙일보,"""제주 강정마을 해군기지, 해군·경찰·국정원 부당 개입""…경찰 진상조사위",제주 강정마을 해군기지 건설과정에 해군·경찰·국가정보원 등이 부당하게 개입한 사실이 드러났다. 사건을... “국책사업 갈등관리의 가장 나쁜 사례”라며 경찰청에 재발방지책 마련 등을 권고했다. 조사 결과 해군은...,https://news.joins.com/article/olink/23075209
2019.05.29.,신아일보,"진상조사위 ""'제주해군기지 건설', 국가기관 불법 개입""","과거 '제주 강정마을 해군기지 건설' 과정에서 국가기관이 주민들의 의사에 반해 사업을 강행하고, 이에... 이후에도 해군기지를 둘러싼 갈등은 계속됐고 그해 8월 20일 열린 임시총회에서는 주민투표 결과 반대 680표...",http://www.shinailbo.co.kr/news/articleView.html?idxno=1171541
2019.05.29.,아시아투데이,"원희룡 제주지사, 제주포럼에서 한반도 평화 정착 위한 제주도 노력 강조",원 지사는 “20세기 중반 냉전과 더불어 한반도에서 벌어졌던 좌우의 갈등은 제주인들의 가슴에 씻기 어려운 아픈 기억을 새겨 놓았다”며 “하지만 지금의 제주는 분노와 한을 화해와 상생으로 승화 시키기 위해...,http://www.asiatoday.co.kr/view.php?key=20190529010017987
2019.05.29.,매일경제,"진상조사위 ""경찰, 제주 해군기지 건설 반대주민 과잉진압""",담은 제주 강정 해군기지 건설사건 조사 결과를 29일 발표했다. 진상조사위에 따르면 2007년 4월 26일 당시 마을회장이 해군기지를 유치하기로 결정하고 임시총회를 개최하면서 마을 내 갈등이 시작됐다. 자치규약인...,http://news.mk.co.kr/newsRead.php?year=2019&no=362871
2019.05.29.,제주의소리,해군기지 유치 짜고 친 '제주도' 민주적 절차까지 상실,2007년 5월14일 김태환 제주도지사가 제주해군기지 예정부지로 서귀포시 대천동 강정마을을 발표하고 있다.... 강정마을에 대한 행정대집행 비용청구 철회와 갈등 해소를 위한 치유책 마련과 법적 장치 마련도 당부했다.,http://www.jejusori.net/news/articleView.html?idxno=303314
2019.05.29.,UPI뉴스,"""강정 해군기지 건설, 시작부터 끝까지 위법으로 얼룩졌다""","제주 강정마을 해군기지 유치·건설 과정에서 경찰은 물론 국가기관과 지방자치단체까지 부당하게 개입한... 필요하며, 공공사업 추진 시 갈등을 조정하고 중재하는 법적·제도적 장치를 마련할 것을 권고했다. UPI뉴스",http://www.upinews.kr/news/newsview.php?ncode=1065597880478212
2019.05.29.,헤드라인제주,"민주당 제주도당 ""강정마을 공권력.해군 인권침해 깊은 사과""","제주도당은 ""현재 제주에는 환경보존과 개발에 관한 다양한 사업들이 갈등 속에 진행되고 있다""며 ""이번 조사 결과 발표를 시작으로, 지역 주민들의 갈등을 조정하고, 절차적 정당성을 지키는 법적제도적 장치가 반드시...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=363958
2019.05.29.,한국일보,“제주 해군기지 건설 위해 경찰ㆍ국정원ㆍ청와대 총동원”,"공공갈등을 관리하는 데 있어 가장 나쁜 사례”라고 꼬집었다. ‘제주 강정마을 사태’의 시작은 해군기지 유치가 결정된 2007년 4월로 거슬러 올라간다. 당시 강정마을 회장은 제주도, 해군 등과 사전에 여러 번 접촉한 뒤...",http://www.hankookilbo.com/news/npath/201905291506757330?did=NA
2019.05.29.,제민일보,[제주포럼] 협력·통합 통한 아시아 평화 공유,제14회 제주포럼 개막…아시아 공동번영 방안 등 논의 78여개국ㆍ6000여명 참…30일 세계지도자 세션 예정... 최근 갈등이 깊어진 미중 관계가 한반도에 미칠 영향과 중국의 부상이 세계 안보와 경제에 끼치는 영향에 대해...,http://www.jemin.com/news/articleView.html?idxno=597332
